32239 189026 0.666666666667 1.0 T
32239 193947 0.666666666667 1.0 T
32239 359563 1.0 1.0 T
366627 282617 1.0 1.0 T
366627 375269 1.0 1.0 T
366627 473054 1.0 1.0 T
366627 728360 1.0 1.0 T
366627 759754 0.9 1.0 T
217676 32066 1.0 1.0 T
217676 131540 1.0 1.0 T
217676 137716 1.0 1.0 T
217676 165724 1.0 1.0 T
217676 301741 1.0 1.0 T
217676 344539 1.0 1.0 T
217676 376150 1.0 1.0 T
217676 385775 1.0 1.0 T
217676 407319 1.0 1.0 T
217676 430965 1.0 1.0 T
217676 485009 1.0 1.0 T
217676 486742 0.238095238095 0.333333333333 T
217676 520934 1.0 1.0 T
217676 524436 1.0 1.0 T
217676 616310 0.647058823529 1.0 T
217676 658830 1.0 1.0 T
217676 693571 1.0 1.0 T
217676 710314 1.0 1.0 T
217676 712829 1.0 1.0 T
217676 732694 1.0 1.0 T
217676 739278 1.0 1.0 T
217676 743086 1.0 1.0 T
217676 797208 1.0 1.0 T
217676 798012 0.647058823529 1.0 T
217676 828579 1.0 1.0 T
217676 11404 1.0 1.0 F
217676 28414 1.0 1.0 F
217676 71365 1.0 1.0 F
217676 116893 1.0 1.0 F
217676 169233 1.0 1.0 F
217676 188539 1.0 1.0 F
217676 205243 1.0 1.0 F
217676 209039 1.0 1.0 F
217676 223438 1.0 1.0 F
217676 245100 1.0 1.0 F
217676 258278 1.0 1.0 F
217676 273692 1.0 1.0 F
217676 281648 1.0 1.0 F
217676 301418 1.0 1.0 F
217676 324002 1.0 1.0 F
217676 337325 1.0 1.0 F
217676 338236 1.0 1.0 F
217676 424270 1.0 1.0 F
217676 429112 1.0 1.0 F
217676 439293 1.0 1.0 F
217676 441407 1.0 1.0 F
217676 509822 1.0 1.0 F
217676 537194 1.0 1.0 F
217676 551030 1.0 1.0 F
217676 555023 1.0 1.0 F
217676 594798 1.0 1.0 F
217676 612071 1.0 1.0 F
217676 655622 1.0 1.0 F
217676 660125 1.0 1.0 F
217676 677569 1.0 1.0 F
217676 678676 1.0 1.0 F
217676 721493 1.0 1.0 F
217676 723238 1.0 1.0 F
217676 734894 1.0 1.0 F
217676 760418 1.0 1.0 F
217676 765327 1.0 1.0 F
217676 768001 1.0 1.0 F
217676 768503 1.0 1.0 F
217676 872519 1.0 1.0 F
1576500 35838 1.0 1.0 T
1576500 52044 1.0 1.0 T
1576500 192631 1.0 1.0 T
1576500 311488 1.0 1.0 T
1576500 327804 1.0 1.0 T
1576500 338951 1.0 1.0 T
1576500 367243 1.0 1.0 T
1576500 403697 1.0 1.0 T
1576500 430720 1.0 1.0 T
1576500 557654 1.0 1.0 T
1576500 566760 1.0 1.0 T
1576500 599849 1.0 1.0 T
1576500 647550 1.0 1.0 T
1576500 656396 1.0 1.0 T
1576500 774224 1.0 1.0 T
1576500 566760 1.0 1.0 F
2192079 500799 1.0 1.0 T
2192079 529140 1.0 1.0 T
2192079 700653 1.0 1.0 T
2192079 251500 1.0 1.0 F
866354 106522 1.0 1.0 T
866354 202126 1.0 1.0 T
866354 234286 1.0 1.0 T
866354 301863 0.8125 0.75 T
866354 312713 1.0 1.0 T
866354 450140 1.0 1.0 T
866354 477514 0.8125 0.75 T
866354 808445 0.8125 0.75 T
866354 823767 0.8125 0.75 T
866354 826425 0.8125 0.75 T
866354 828258 1.0 1.0 T
866354 209330 1.0 1.0 F
1685101 858215 1.0 1.0 T
1685101 630777 1.0 1.0 F
738935 7588 1.0 1.0 T
738935 33170 1.0 1.0 T
738935 36452 1.0 1.0 T
738935 42625 1.0 1.0 T
738935 46403 1.0 1.0 T
738935 75669 1.0 1.0 T
738935 84234 1.0 1.0 T
738935 114369 1.0 1.0 T
738935 145309 0.846153846154 0.8 T
738935 148503 1.0 1.0 T
738935 176453 1.0 1.0 T
738935 182704 1.0 1.0 T
738935 184155 1.0 1.0 T
738935 194263 1.0 1.0 T
738935 205169 1.0 1.0 T
738935 220428 1.0 1.0 T
738935 225203 1.0 1.0 T
738935 228389 0.846153846154 0.8 T
738935 236982 1.0 1.0 T
738935 237506 1.0 1.0 T
738935 242887 0.769230769231 1.0 T
738935 244822 1.0 1.0 T
738935 257439 1.0 1.0 T
738935 262062 1.0 1.0 T
738935 275986 0.846153846154 0.8 T
738935 276939 0.769230769231 1.0 T
738935 285796 1.0 1.0 T
738935 286570 1.0 1.0 T
738935 293828 1.0 1.0 T
738935 294362 1.0 1.0 T
738935 324870 1.0 1.0 T
738935 325673 1.0 1.0 T
738935 327985 0.928571428571 0.909090909091 T
738935 341580 0.769230769231 1.0 T
738935 375555 1.0 1.0 T
738935 384860 0.928571428571 0.909090909091 T
738935 400224 0.928571428571 0.909090909091 T
738935 419739 0.846153846154 0.8 T
738935 426545 1.0 1.0 T
738935 429404 1.0 1.0 T
738935 430793 1.0 1.0 T
738935 455480 1.0 1.0 T
738935 464196 1.0 1.0 T
738935 466484 0.846153846154 0.8 T
738935 479757 0.846153846154 0.8 T
738935 492579 1.0 1.0 T
738935 503504 1.0 1.0 T
738935 525321 1.0 1.0 T
738935 527022 1.0 1.0 T
738935 542631 1.0 1.0 T
738935 545329 1.0 1.0 T
738935 549268 1.0 1.0 T
738935 549292 1.0 1.0 T
738935 554656 1.0 1.0 T
738935 559225 1.0 1.0 T
738935 573007 1.0 1.0 T
738935 575210 1.0 1.0 T
738935 587643 1.0 1.0 T
738935 592042 1.0 1.0 T
738935 593906 1.0 1.0 T
738935 611530 0.846153846154 0.8 T
738935 629668 1.0 1.0 T
738935 637672 1.0 1.0 T
738935 648908 1.0 1.0 T
738935 661275 0.846153846154 0.8 T
738935 669581 1.0 1.0 T
738935 674799 0.846153846154 0.8 T
738935 681392 1.0 1.0 T
738935 725376 1.0 1.0 T
738935 732427 1.0 1.0 T
738935 736277 1.0 1.0 T
738935 738008 1.0 1.0 T
738935 747168 1.0 1.0 T
738935 753836 0.928571428571 0.909090909091 T
738935 755628 0.846153846154 0.8 T
738935 757726 1.0 1.0 T
738935 760353 1.0 1.0 T
738935 767164 1.0 1.0 T
738935 768706 0.846153846154 0.8 T
738935 781868 1.0 1.0 T
738935 790274 1.0 1.0 T
738935 795688 1.0 1.0 T
738935 799170 1.0 1.0 T
738935 799305 1.0 1.0 T
738935 817731 0.769230769231 1.0 T
738935 820408 0.769230769231 1.0 T
738935 829894 0.846153846154 0.8 T
738935 836883 1.0 1.0 T
738935 836983 1.0 1.0 T
738935 837341 1.0 1.0 T
738935 840236 1.0 1.0 T
738935 104986 1.0 1.0 F
738935 149378 1.0 1.0 F
738935 285796 1.0 1.0 F
738935 464196 1.0 1.0 F
738935 464196 1.0 1.0 F
738935 593906 1.0 1.0 F
738935 734069 1.0 1.0 F
738935 853975 1.0 1.0 F
738935 859323 1.0 1.0 F
504186 75699 1.0 1.0 T
504186 75699 1.0 1.0 T
504186 77279 1.0 1.0 T
504186 313898 1.0 1.0 T
504186 343053 1.0 1.0 T
504186 343053 1.0 1.0 T
504186 576747 0.4 0.166666666667 T
504186 576747 0.4 0.166666666667 T
504186 695865 1.0 1.0 T
504186 774179 1.0 1.0 T
504186 143 1.0 1.0 F
504186 75699 1.0 1.0 F
504186 126374 1.0 1.0 F
504186 165379 1.0 1.0 F
504186 176983 1.0 1.0 F
504186 181712 1.0 1.0 F
504186 322130 1.0 1.0 F
504186 322562 1.0 1.0 F
504186 342771 1.0 1.0 F
504186 343053 1.0 1.0 F
504186 371462 1.0 1.0 F
504186 402171 1.0 1.0 F
504186 516328 1.0 1.0 F
504186 558805 1.0 1.0 F
504186 576747 0.4 0.166666666667 F
504186 634286 1.0 1.0 F
504186 660041 1.0 1.0 F
504186 723223 1.0 1.0 F
504186 811113 1.0 1.0 F
504186 835147 1.0 1.0 F
435557 201775 1.0 1.0 T
435557 384645 1.0 1.0 T
435557 447419 1.0 1.0 T
435557 626817 1.0 1.0 T
435557 467677 1.0 1.0 F
1893973 16283 1.0 1.0 T
1893973 20720 1.0 1.0 T
1893973 60842 1.0 1.0 T
1893973 125493 1.0 1.0 T
1893973 343554 1.0 1.0 T
1893973 368813 1.0 1.0 T
1893973 387253 1.0 1.0 T
1893973 439596 1.0 1.0 T
1893973 465014 1.0 1.0 T
1893973 496508 1.0 1.0 T
1893973 619467 1.0 1.0 T
1893973 658525 1.0 1.0 T
1893973 675917 1.0 1.0 T
1893973 705602 1.0 1.0 T
1893973 738644 0.263157894737 0.307692307692 T
1893973 784973 1.0 1.0 T
1893973 791845 1.0 1.0 T
1893973 811169 1.0 1.0 T
1893973 872163 1.0 1.0 T
1043901 51286 1.0 1.0 T
1043901 102020 1.0 1.0 T
1043901 121970 1.0 1.0 T
1043901 177707 1.0 1.0 T
1043901 216061 1.0 1.0 T
1043901 263791 1.0 1.0 T
1043901 288464 1.0 1.0 T
1043901 350421 1.0 1.0 T
1043901 568615 1.0 1.0 T
1043901 575353 1.0 1.0 T
1043901 634058 1.0 1.0 T
1043901 725409 1.0 1.0 T
1043901 820588 1.0 1.0 T
1043901 873887 1.0 1.0 T
1043901 875640 1.0 1.0 T
1043901 1518 1.0 1.0 F
1043901 7574 1.0 1.0 F
1043901 25669 1.0 1.0 F
1043901 50012 1.0 1.0 F
1043901 55807 1.0 1.0 F
1043901 92789 1.0 1.0 F
1043901 111455 1.0 1.0 F
1043901 111458 1.0 1.0 F
1043901 121337 1.0 1.0 F
1043901 138741 1.0 1.0 F
1043901 159377 1.0 1.0 F
1043901 180246 1.0 1.0 F
1043901 186444 1.0 1.0 F
1043901 189836 1.0 1.0 F
1043901 192704 1.0 1.0 F
1043901 261882 1.0 1.0 F
1043901 262982 1.0 1.0 F
1043901 268731 1.0 1.0 F
1043901 303847 1.0 1.0 F
1043901 308061 1.0 1.0 F
1043901 312416 1.0 1.0 F
1043901 327015 1.0 1.0 F
1043901 331288 1.0 1.0 F
1043901 331826 1.0 1.0 F
1043901 350647 1.0 1.0 F
1043901 356553 1.0 1.0 F
1043901 358947 1.0 1.0 F
1043901 395150 1.0 1.0 F
1043901 396699 1.0 1.0 F
1043901 399541 1.0 1.0 F
1043901 438406 1.0 1.0 F
1043901 481960 1.0 1.0 F
1043901 490231 1.0 1.0 F
1043901 520297 1.0 1.0 F
1043901 535934 1.0 1.0 F
1043901 538003 1.0 1.0 F
1043901 560453 1.0 1.0 F
1043901 581126 1.0 1.0 F
1043901 611121 1.0 1.0 F
1043901 618561 1.0 1.0 F
1043901 639911 1.0 1.0 F
1043901 648370 1.0 1.0 F
1043901 683052 1.0 1.0 F
1043901 706582 1.0 1.0 F
1043901 734828 1.0 1.0 F
1043901 760299 1.0 1.0 F
1043901 778797 1.0 1.0 F
1043901 822366 1.0 1.0 F
1043901 868895 1.0 1.0 F
286160 161196 1.0 1.0 T
286160 274578 0.846153846154 0.75 T
286160 284678 0.461538461538 0.75 T
286160 291704 1.0 1.0 T
286160 367732 1.0 1.0 T
286160 458534 1.0 1.0 T
286160 600860 1.0 1.0 T
286160 636015 1.0 1.0 T
286160 647267 0.846153846154 0.75 T
286160 695387 0.846153846154 0.75 T
286160 713874 1.0 1.0 T
286160 746974 0.846153846154 0.75 T
1629909 45347 0.538461538462 0.75 T
1629909 104676 1.0 1.0 T
1629909 190577 0.615384615385 1.0 T
1629909 200991 1.0 1.0 T
1629909 213529 0.538461538462 0.75 T
1629909 495720 1.0 1.0 T
1629909 647548 0.2 0.3 T
1629909 727209 1.0 1.0 T
1629909 757130 0.538461538462 0.75 T
1629909 823253 0.538461538462 0.75 T
1629909 2457 1.0 1.0 F
1629909 29911 1.0 1.0 F
1629909 39196 1.0 1.0 F
1629909 49738 1.0 1.0 F
1629909 77883 1.0 1.0 F
1629909 82999 1.0 1.0 F
1629909 83469 1.0 1.0 F
1629909 99760 1.0 1.0 F
1629909 105153 1.0 1.0 F
1629909 130287 1.0 1.0 F
1629909 133611 1.0 1.0 F
1629909 136838 1.0 1.0 F
1629909 143592 1.0 1.0 F
1629909 152676 1.0 1.0 F
1629909 159790 1.0 1.0 F
1629909 162731 1.0 1.0 F
1629909 163407 1.0 1.0 F
1629909 178455 1.0 1.0 F
1629909 183436 1.0 1.0 F
1629909 186119 1.0 1.0 F
1629909 186535 1.0 1.0 F
1629909 188696 1.0 1.0 F
1629909 190975 1.0 1.0 F
1629909 194170 1.0 1.0 F
1629909 207800 1.0 1.0 F
1629909 209535 1.0 1.0 F
1629909 211354 1.0 1.0 F
1629909 221897 1.0 1.0 F
1629909 238290 1.0 1.0 F
1629909 248469 1.0 1.0 F
1629909 251666 1.0 1.0 F
1629909 257380 1.0 1.0 F
1629909 260602 1.0 1.0 F
1629909 269293 1.0 1.0 F
1629909 281022 1.0 1.0 F
1629909 287004 1.0 1.0 F
1629909 291694 1.0 1.0 F
1629909 292882 1.0 1.0 F
1629909 300950 1.0 1.0 F
1629909 301108 1.0 1.0 F
1629909 303639 1.0 1.0 F
1629909 324547 1.0 1.0 F
1629909 333796 1.0 1.0 F
1629909 333843 1.0 1.0 F
1629909 350837 1.0 1.0 F
1629909 351581 1.0 1.0 F
1629909 368913 1.0 1.0 F
1629909 372792 1.0 1.0 F
1629909 387259 1.0 1.0 F
1629909 390967 1.0 1.0 F
1629909 398481 1.0 1.0 F
1629909 416667 1.0 1.0 F
1629909 428147 1.0 1.0 F
1629909 428352 1.0 1.0 F
1629909 430665 1.0 1.0 F
1629909 435296 1.0 1.0 F
1629909 436698 1.0 1.0 F
1629909 442651 1.0 1.0 F
1629909 442940 1.0 1.0 F
1629909 444088 1.0 1.0 F
1629909 451206 1.0 1.0 F
1629909 457036 1.0 1.0 F
1629909 460709 1.0 1.0 F
1629909 461345 1.0 1.0 F
1629909 465923 1.0 1.0 F
1629909 473275 1.0 1.0 F
1629909 480637 1.0 1.0 F
1629909 491133 1.0 1.0 F
1629909 494788 1.0 1.0 F
1629909 496212 1.0 1.0 F
1629909 512925 1.0 1.0 F
1629909 520308 1.0 1.0 F
1629909 522003 1.0 1.0 F
1629909 522215 1.0 1.0 F
1629909 526160 1.0 1.0 F
1629909 526784 1.0 1.0 F
1629909 532235 1.0 1.0 F
1629909 556421 1.0 1.0 F
1629909 558375 1.0 1.0 F
1629909 565897 1.0 1.0 F
1629909 580432 1.0 1.0 F
1629909 581076 1.0 1.0 F
1629909 606489 1.0 1.0 F
1629909 607005 1.0 1.0 F
1629909 612157 1.0 1.0 F
1629909 614432 1.0 1.0 F
1629909 615501 1.0 1.0 F
1629909 616793 1.0 1.0 F
1629909 618180 1.0 1.0 F
1629909 635935 1.0 1.0 F
1629909 648807 1.0 1.0 F
1629909 652657 1.0 1.0 F
1629909 660215 1.0 1.0 F
1629909 666439 1.0 1.0 F
1629909 667218 1.0 1.0 F
1629909 675208 1.0 1.0 F
1629909 676862 1.0 1.0 F
1629909 686316 1.0 1.0 F
1629909 686660 1.0 1.0 F
1629909 687768 1.0 1.0 F
1629909 705791 1.0 1.0 F
1629909 707971 1.0 1.0 F
1629909 708008 1.0 1.0 F
1629909 709878 1.0 1.0 F
1629909 713805 1.0 1.0 F
1629909 723151 1.0 1.0 F
1629909 729776 1.0 1.0 F
1629909 767910 1.0 1.0 F
1629909 768320 1.0 1.0 F
1629909 782785 1.0 1.0 F
1629909 783559 1.0 1.0 F
1629909 786726 1.0 1.0 F
1629909 793610 1.0 1.0 F
1629909 797314 1.0 1.0 F
1629909 798349 1.0 1.0 F
1629909 806324 1.0 1.0 F
1629909 825037 1.0 1.0 F
1629909 839141 1.0 1.0 F
1629909 844281 1.0 1.0 F
1629909 852978 1.0 1.0 F
1629909 853681 1.0 1.0 F
1629909 861435 1.0 1.0 F
1629909 870526 1.0 1.0 F
1119666 298464 1.0 1.0 T
1119666 764156 1.0 1.0 T
1119666 777101 1.0 1.0 T
1119666 784637 1.0 1.0 F
422888 77872 1.0 1.0 T
422888 173109 1.0 1.0 T
422888 174713 0.571428571429 1.0 T
422888 175132 1.0 1.0 T
422888 232544 1.0 1.0 T
422888 267506 1.0 1.0 T
422888 327093 1.0 1.0 T
422888 398565 1.0 1.0 T
422888 593314 1.0 1.0 T
422888 607256 1.0 1.0 T
422888 657143 1.0 1.0 T
422888 671365 1.0 1.0 T
422888 1255 1.0 1.0 F
422888 65500 1.0 1.0 F
422888 75989 1.0 1.0 F
422888 102315 1.0 1.0 F
422888 111123 1.0 1.0 F
422888 137797 1.0 1.0 F
422888 139006 1.0 1.0 F
422888 152924 1.0 1.0 F
422888 181407 1.0 1.0 F
422888 203217 1.0 1.0 F
422888 247437 1.0 1.0 F
422888 253954 1.0 1.0 F
422888 263976 1.0 1.0 F
422888 316378 1.0 1.0 F
422888 332028 1.0 1.0 F
422888 381624 1.0 1.0 F
422888 410834 1.0 1.0 F
422888 420345 1.0 1.0 F
422888 425350 1.0 1.0 F
422888 425714 1.0 1.0 F
422888 429946 1.0 1.0 F
422888 497001 1.0 1.0 F
422888 544442 1.0 1.0 F
422888 559210 1.0 1.0 F
422888 559361 1.0 1.0 F
422888 675093 1.0 1.0 F
422888 693220 1.0 1.0 F
422888 726714 1.0 1.0 F
422888 727276 1.0 1.0 F
422888 836731 1.0 1.0 F
422888 839930 1.0 1.0 F
422888 849776 1.0 1.0 F
422888 855998 1.0 1.0 F
422888 875934 1.0 1.0 F
884061 58766 1.0 1.0 T
884061 171115 1.0 1.0 T
884061 199692 1.0 1.0 T
884061 242585 1.0 1.0 T
884061 274078 1.0 1.0 T
884061 341645 1.0 1.0 T
884061 408696 1.0 1.0 T
884061 649719 1.0 1.0 T
884061 729815 1.0 1.0 T
884061 833819 0.555555555556 0.5 T
884061 4135 1.0 1.0 F
884061 24865 1.0 1.0 F
884061 30243 1.0 1.0 F
884061 42649 1.0 1.0 F
884061 62532 1.0 1.0 F
884061 65989 1.0 1.0 F
884061 69380 1.0 1.0 F
884061 84232 1.0 1.0 F
884061 84812 1.0 1.0 F
884061 88973 1.0 1.0 F
884061 114723 1.0 1.0 F
884061 117887 1.0 1.0 F
884061 130203 1.0 1.0 F
884061 148211 1.0 1.0 F
884061 158778 1.0 1.0 F
884061 161514 1.0 1.0 F
884061 176316 1.0 1.0 F
884061 178230 1.0 1.0 F
884061 185221 1.0 1.0 F
884061 186737 1.0 1.0 F
884061 190515 1.0 1.0 F
884061 211053 1.0 1.0 F
884061 216911 1.0 1.0 F
884061 231114 1.0 1.0 F
884061 234027 1.0 1.0 F
884061 236062 1.0 1.0 F
884061 242683 1.0 1.0 F
884061 246741 1.0 1.0 F
884061 247902 1.0 1.0 F
884061 260624 1.0 1.0 F
884061 267434 1.0 1.0 F
884061 277145 1.0 1.0 F
884061 282736 1.0 1.0 F
884061 297215 1.0 1.0 F
884061 299476 1.0 1.0 F
884061 315380 1.0 1.0 F
884061 333200 1.0 1.0 F
884061 342138 1.0 1.0 F
884061 344736 1.0 1.0 F
884061 349847 1.0 1.0 F
884061 359100 1.0 1.0 F
884061 359505 1.0 1.0 F
884061 361822 1.0 1.0 F
884061 379813 1.0 1.0 F
884061 397910 1.0 1.0 F
884061 422298 1.0 1.0 F
884061 426381 1.0 1.0 F
884061 447129 1.0 1.0 F
884061 457719 1.0 1.0 F
884061 465548 1.0 1.0 F
884061 477143 1.0 1.0 F
884061 503032 1.0 1.0 F
884061 505526 1.0 1.0 F
884061 519199 1.0 1.0 F
884061 521234 1.0 1.0 F
884061 547392 1.0 1.0 F
884061 584140 1.0 1.0 F
884061 599159 1.0 1.0 F
884061 599900 1.0 1.0 F
884061 629870 1.0 1.0 F
884061 637781 1.0 1.0 F
884061 655437 1.0 1.0 F
884061 658420 1.0 1.0 F
884061 665640 1.0 1.0 F
884061 673821 1.0 1.0 F
884061 683205 1.0 1.0 F
884061 690046 1.0 1.0 F
884061 691442 1.0 1.0 F
