1507656 1697093 2 7 T
1507656 1828922 2 7 T
1507656 1986397 2 7 T
1507656 1672037 1 7 F
32239 189026 2 13 T
32239 193947 3 13 T
32239 359563 2 13 T
32239 893897 1 13 T
32239 1211524 2 13 T
32239 1765664 3 13 T
32239 2028827 2 13 T
32239 1380274 1 13 F
32239 2188436 1 13 F
32239 2237434 1 13 F
366627 282617 12 2 T
366627 375269 12 2 T
366627 473054 3 2 T
366627 728360 12 2 T
366627 759754 12 2 T
366627 1147379 12 2 T
366627 1169305 3 2 T
366627 1313627 12 2 T
366627 1169305 3 2 T
217676 32066 89 213 T
217676 131540 89 213 T
217676 137716 16 213 T
217676 165724 89 213 T
217676 301741 89 213 T
217676 344539 16 213 T
217676 376150 4 213 T
217676 385775 4 213 T
217676 407319 4 213 T
217676 430965 89 213 T
217676 485009 89 213 T
217676 486742 89 213 T
217676 520934 89 213 T
217676 524436 16 213 T
217676 616310 4 213 T
217676 658830 4 213 T
217676 693571 16 213 T
217676 710314 2 213 T
217676 712829 89 213 T
217676 732694 0 0 T
217676 739278 2 213 T
217676 743086 16 213 T
217676 797208 2 213 T
217676 798012 2 213 T
217676 828579 89 213 T
217676 880463 4 213 T
217676 956597 3 213 T
217676 978865 2 213 T
217676 985347 16 213 T
217676 1014829 89 213 T
217676 1072201 89 213 T
217676 1090416 89 213 T
217676 1102769 4 213 T
217676 1138024 89 2 T
217676 1212412 89 2 T
217676 1329597 89 2 T
217676 1331003 89 2 T
217676 1362927 89 8 T
217676 1363630 6 8 T
217676 1376676 89 8 T
217676 1392178 89 2 T
217676 1406586 2 2 T
217676 1429616 89 2 T
217676 1455547 4 2 T
217676 1544137 4 2 T
217676 1593692 6 2 T
217676 1595088 4 2 T
217676 1616340 89 2 T
217676 1647557 2 2 T
217676 1690444 4 2 T
217676 1706852 4 2 T
217676 1728152 89 2 T
217676 1785002 16 2 T
217676 1787289 6 2 T
217676 1802944 89 2 T
217676 1895842 89 8 T
217676 1929047 4 8 T
217676 1936789 3 8 T
217676 1942963 16 8 T
217676 1943475 89 8 T
217676 2006934 2 8 T
217676 2026113 89 8 T
217676 2031156 89 8 T
217676 2039949 4 8 T
217676 2051112 2 8 T
217676 2053972 89 8 T
217676 2066853 89 8 T
217676 2105785 89 8 T
217676 2130409 89 8 T
217676 2150237 4 8 T
217676 11404 1 8 F
217676 28414 89 8 F
217676 71365 89 8 F
217676 116893 89 8 F
217676 169233 89 1 F
217676 188539 3 1 F
217676 205243 3 1 F
217676 209039 1 1 F
217676 223438 1 1 F
217676 245100 2 1 F
217676 258278 1 1 F
217676 273692 6 1 F
217676 281648 1 1 F
217676 301418 1 1 F
217676 324002 1 1 F
217676 337325 1 1 F
217676 338236 4 1 F
217676 424270 89 1 F
217676 429112 1 1 F
217676 439293 89 1 F
217676 441407 89 1 F
217676 509822 3 1 F
217676 537194 4 1 F
217676 551030 3 1 F
217676 555023 2 1 F
217676 594798 1 1 F
217676 612071 2 1 F
217676 655622 2 1 F
217676 660125 4 1 F
217676 677569 89 1 F
217676 678676 2 1 F
217676 721493 6 1 F
217676 723238 2 1 F
217676 734894 89 1 F
217676 760418 1 1 F
217676 765327 1 1 F
217676 768001 3 1 F
217676 768503 4 1 F
217676 872519 6 1 F
217676 896938 2 1 F
217676 916202 4 1 F
217676 979671 1 1 F
217676 990576 1 1 F
217676 1065786 4 1 F
217676 1144693 6 1 F
217676 1166677 1 1 F
217676 1249764 2 1 F
217676 1334024 3 1 F
217676 1354078 3 1 F
217676 1365029 4 1 F
217676 1394689 1 1 F
217676 1428083 1 1 F
217676 1437895 4 1 F
217676 1447322 1 1 F
217676 1479341 2 1 F
217676 1480841 2 1 F
217676 1486329 1 1 F
217676 1488871 3 1 F
217676 1543395 2 1 F
217676 1567458 1 1 F
217676 1648087 2 1 F
217676 1709570 3 1 F
217676 1724638 6 1 F
217676 1754042 89 1 F
217676 1839058 89 1 F
217676 1871657 2 1 F
217676 1889120 89 1 F
217676 1949552 1 1 F
217676 1983036 1 1 F
217676 1985396 89 1 F
217676 1989157 2 1 F
217676 2000637 4 1 F
217676 2008336 89 1 F
217676 2042114 1 1 F
217676 2079010 1 1 F
217676 2081584 6 1 F
217676 2106766 1 1 F
217676 2111806 1 1 F
217676 2159242 1 1 F
217676 2190754 2 1 F
217676 2232295 2 1 F
217676 2251491 4 1 F
1576500 35838 12 65 T
1576500 52044 12 65 T
1576500 192631 4 65 T
1576500 311488 12 65 T
1576500 327804 4 65 T
1576500 338951 18 65 T
1576500 367243 7 65 T
1576500 403697 10 65 T
1576500 430720 12 65 T
1576500 557654 10 65 T
1576500 566760 7 65 T
1576500 599849 2 65 T
1576500 647550 18 65 T
1576500 656396 18 65 T
1576500 774224 7 65 T
1576500 1056729 12 65 T
1576500 1110473 7 65 T
1576500 1125225 18 65 T
1576500 1129907 10 65 T
1576500 1188704 18 65 T
1576500 1284993 18 65 T
1576500 1295981 10 65 T
1576500 1315691 0 0 T
1576500 1425416 4 65 T
1576500 1449767 2 65 T
1576500 1478302 2 65 T
1576500 1492233 18 65 T
1576500 1637669 18 65 T
1576500 1648409 18 65 T
1576500 1714744 12 65 T
1576500 1923334 18 65 T
1576500 2049379 10 65 T
1576500 2164795 4 65 T
1576500 566760 7 65 T
1576500 1284993 18 65 T
1576500 1516177 2 65 F
1576500 1648409 18 65 T
1576500 1697068 2 65 F
1576500 1790053 2 65 F
1576500 2078743 2 65 F
2192079 500799 2 16 T
2192079 529140 10 16 T
2192079 700653 10 16 T
2192079 1115655 10 16 T
2192079 1475985 2 16 T
2192079 1490366 10 16 T
2192079 1713144 10 16 T
2192079 1895338 2 16 T
2192079 251500 1 16 F
2192079 2036211 10 1 F
866354 106522 48 37 T
866354 202126 48 2 T
866354 234286 48 2 T
866354 301863 48 2 T
866354 312713 48 2 T
866354 450140 48 2 T
866354 477514 48 2 T
866354 808445 2 2 T
866354 823767 2 2 T
866354 826425 48 2 T
866354 828258 2 2 T
866354 963730 48 2 T
866354 1016817 48 2 T
866354 1109868 48 2 T
866354 1117453 48 2 T
866354 1386221 48 2 T
866354 1464314 48 2 T
866354 1526028 2 2 T
866354 1549019 48 2 T
866354 1596000 2 2 T
866354 1610739 2 2 T
866354 1647460 48 2 T
866354 1681013 48 2 T
866354 1692202 48 3 T
866354 1952667 48 3 T
866354 1956954 48 2 T
866354 2006810 2 3 T
866354 2048413 48 3 T
866354 2150160 2 3 T
866354 209330 1 3 F
1685101 858215 1 8 T
1685101 1327559 2 8 T
1685101 1905216 2 8 T
1685101 2019962 2 8 T
1685101 630777 1 8 F
738935 7588 2 162 T
738935 33170 0 0 T
738935 36452 6 162 T
738935 42625 10 162 T
738935 46403 391 29 T
738935 75669 391 2 T
738935 84234 391 6 T
738935 114369 391 2 T
738935 145309 4 6 T
738935 148503 391 21 T
