1507656 1697093 0.11214953271 T
1507656 1828922 0.0 T
1507656 1986397 0.0 T
1507656 1672037 0.111111111111 F
32239 189026 0.15958635737 T
32239 193947 0.177237897804 T
32239 359563 0.157981310788 T
32239 893897 0.179845449739 T
32239 1211524 0.177712903126 T
32239 1765664 0.189919602123 T
32239 2028827 0.0 T
32239 1380274 0.0 F
32239 2188436 0.194963671309 F
32239 2237434 0.187289728215 F
366627 282617 0.260381685432 T
366627 375269 0.291488597381 T
366627 473054 0.452420152354 T
366627 728360 0.312576478131 T
366627 759754 0.265603243249 T
366627 1147379 0.265556041738 T
366627 1169305 0.374194459833 T
366627 1313627 0.306516936658 T
366627 1169305 0.374194459833 F
217676 32066 0.211488465663 T
217676 131540 0.161328893166 T
217676 137716 0.21299160175 T
217676 165724 0.221284640881 T
217676 301741 0.0693918553632 T
217676 344539 0.227063233393 T
217676 376150 0.221385833033 T
217676 385775 0.0 T
217676 407319 0.0811376543409 T
217676 430965 0.0888643308027 T
217676 485009 0.129579732375 T
217676 486742 0.0871660990063 T
217676 520934 0.086268842321 T
217676 524436 0.20895976346 T
217676 616310 0.205731896133 T
217676 658830 0.0 T
217676 693571 0.219313497626 T
217676 710314 0.209810395891 T
217676 712829 0.0849705620768 T
217676 732694 0.210761483554 T
217676 739278 0.222966994416 T
217676 743086 0.232505633216 T
217676 797208 0.2054171653 T
217676 798012 0.227785831711 T
217676 828579 0.221613470097 T
217676 880463 0.211166343291 T
217676 956597 0.225724535155 T
217676 978865 0.0670952023283 T
217676 985347 0.212255312164 T
217676 1014829 0.209954907565 T
217676 1072201 0.209140137729 T
217676 1090416 0.21355610548 T
217676 1102769 0.218272915958 T
217676 1138024 0.167138994924 T
217676 1212412 0.0883437370988 T
217676 1329597 0.0793553099783 T
217676 1331003 0.233722090943 T
217676 1362927 0.222523192467 T
217676 1363630 0.214360323553 T
217676 1376676 0.231819491631 T
217676 1392178 0.232007921956 T
217676 1406586 0.146414873056 T
217676 1429616 0.0698374006045 T
217676 1455547 0.214489406383 T
217676 1544137 0.213983848595 T
217676 1593692 0.193880773902 T
217676 1595088 0.228186220769 T
217676 1616340 0.209812643984 T
217676 1647557 0.22553683769 T
217676 1690444 0.223386780871 T
217676 1706852 0.197857185459 T
217676 1728152 0.234476715782 T
217676 1785002 0.23529570938 T
217676 1787289 0.187472396516 T
217676 1802944 0.155564344583 T
217676 1895842 0.219041328714 T
217676 1929047 0.209244655784 T
217676 1936789 0.201154171103 T
217676 1942963 0.209621822402 T
217676 1943475 0.213452650695 T
217676 2006934 0.234607500042 T
217676 2026113 0.216276823815 T
217676 2031156 0.199643836231 T
217676 2039949 0.21299160175 T
217676 2051112 0.18826440717 T
217676 2053972 0.238689811188 T
217676 2066853 0.226649174223 T
217676 2105785 0.221901492149 T
217676 2130409 0.213357204611 T
217676 2150237 0.188281734754 T
217676 11404 0.0 F
217676 28414 0.196652482398 F
217676 71365 0.205975496154 F
217676 116893 0.0 F
217676 169233 0.191537415473 F
217676 188539 0.191276958347 F
217676 205243 0.218355271444 F
217676 209039 0.187325621433 F
217676 223438 0.0 F
217676 245100 0.217039599885 F
217676 258278 0.166022532556 F
217676 273692 0.200158687611 F
217676 281648 0.226993280915 F
217676 301418 0.0627900788958 F
217676 324002 0.0 F
217676 337325 0.0 F
217676 338236 0.189748763986 F
217676 424270 0.1797338645 F
217676 429112 0.22971011001 F
217676 439293 0.221251420647 F
217676 441407 0.222991770851 F
217676 509822 0.211228695887 F
217676 537194 0.205925397102 F
217676 551030 0.169508568295 F
217676 555023 0.169874136038 F
217676 594798 0.215934910172 F
217676 612071 0.194978934018 F
217676 655622 0.164847715538 F
217676 660125 0.219950551846 F
217676 677569 0.0 F
217676 678676 0.0 F
217676 721493 0.0 F
217676 723238 0.210556761793 F
217676 734894 0.190912692346 F
217676 760418 0.198118531758 F
217676 765327 0.0961089830703 F
217676 768001 0.212877283627 F
217676 768503 0.226524794148 F
217676 872519 0.209675265397 F
217676 896938 0.186476587237 F
217676 916202 0.208643121185 F
217676 979671 0.212542534299 F
217676 990576 0.217853194243 F
217676 1065786 0.208043305045 F
217676 1144693 0.221420925703 F
217676 1166677 0.215111735619 F
217676 1249764 0.186476587237 F
217676 1334024 0.20571302546 F
217676 1354078 0.218355271444 F
217676 1365029 0.20179427747 F
217676 1394689 0.0 F
217676 1428083 0.20268719193 F
217676 1437895 0.0 F
217676 1447322 0.209916181042 F
217676 1479341 0.229983001039 F
217676 1480841 0.216997527792 F
217676 1486329 0.228389749065 F
217676 1488871 0.214220110824 F
217676 1543395 0.201462889085 F
217676 1567458 0.215357077295 F
217676 1648087 0.200346273081 F
217676 1709570 0.211228695887 F
217676 1724638 0.20473301213 F
217676 1754042 0.1871543293 F
217676 1839058 0.217473204567 F
217676 1871657 0.20997485262 F
217676 1889120 0.199231658433 F
217676 1949552 0.156520245425 F
217676 1983036 0.211561889521 F
217676 1985396 0.208113794383 F
217676 1989157 0.211328165737 F
217676 2000637 0.194621190026 F
